"","Mean","StdErr","Selection","Shorten","SelectSP","TestSP","Year","Cycles","nGP","Ne","varE"
"210",0.710239678165059,0.0171663250056526,"./rand_1000_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"212",1.00807458669744,0.00798591091947149,"./rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"214",0.936959741020144,0.00934739803501697,"./rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"216",0.891007028770364,0.010646298441177,"./rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"218",0.860603529240196,0.0133861554001143,"./rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"220",0.829449071252466,0.00959025605818131,"./rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne60_Sd_GP","rand",1000,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"222",0.985019893338197,0.0144410033493697,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",2,"nDH96","Ne=60","heritability: 0.2"
"223",0.921272461115959,0.010388406182019,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",3,"nDH96","Ne=60","heritability: 0.2"
"224",0.872972373493528,0.0197798737535761,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",4,"nDH96","Ne=60","heritability: 0.2"
"225",0.789066143433068,0.0177535376835745,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",5,"nDH96","Ne=60","heritability: 0.2"
"226",0.723605059860896,0.0153377805531288,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",6,"nDH96","Ne=60","heritability: 0.2"
"227",0.655523603387642,0.0222028964669308,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",7,"nDH96","Ne=60","heritability: 0.2"
"228",0.63579505446946,0.0197893250466489,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",8,"nDH96","Ne=60","heritability: 0.2"
"229",0.607309279073067,0.019550444950556,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",9,"nDH96","Ne=60","heritability: 0.2"
"230",0.567190307585225,0.0262538229075129,"./rand_400_1yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"1yr",10,"nDH96","Ne=60","heritability: 0.2"
"232",0.965050851286714,0.00992407091295947,"./rand_400_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"2yr",2,"nDH96","Ne=60","heritability: 0.2"
"234",0.897770604992898,0.0119118383335303,"./rand_400_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"2yr",4,"nDH96","Ne=60","heritability: 0.2"
"236",0.855677951274263,0.0151186254434556,"./rand_400_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"2yr",6,"nDH96","Ne=60","heritability: 0.2"
"238",0.786243278545459,0.0152514876800341,"./rand_400_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"2yr",8,"nDH96","Ne=60","heritability: 0.2"
"240",0.741978263149461,0.020344155668541,"./rand_400_2yr_nDH96_varE4_Ne60_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne60_Sd_GP","rand",400,"2yr",10,"nDH96","Ne=60","heritability: 0.2"
"242",0.972332331002551,0.00808690038849105,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"243",0.935667860292979,0.00998276129308942,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"244",0.87713964040383,0.012078415178054,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"245",0.830656731087689,0.0103127300973957,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"246",0.782035828679257,0.0124768190492756,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"247",0.723068076513831,0.014799633218077,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"248",0.703225580258376,0.0162624963877183,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"249",0.676751825940404,0.0131959204536344,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"250",0.639923685080721,0.0133347557665028,"./pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"252",0.972633716274013,0.00958065204329069,"./pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"254",0.955174310893401,0.00968836618518635,"./pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"256",0.883371350982945,0.0115139387458672,"./pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"258",0.827732549652267,0.0204992053192794,"./pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"260",0.777141545704416,0.020686323130391,"./pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_1000_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",1000,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"262",0.978083794799443,0.00928702622953995,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"263",0.902702055503468,0.010745887573604,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"264",0.80668550840057,0.0222403170551394,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"265",0.683417760118955,0.0249602486776353,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"266",0.642290544987198,0.0279972241130435,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"267",0.606219002910947,0.0244101155168249,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"268",0.560018472349869,0.0235231591841934,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"269",0.531967846680443,0.0209264069512926,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"270",0.512792482309348,0.021921290690298,"./pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_1yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"272",0.9628636470686,0.0123414940822682,"./pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"274",0.886989578301064,0.0129194772182377,"./pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"276",0.800712060697452,0.017900132623588,"./pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"278",0.739563197147783,0.0165470457122226,"./pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"280",0.647358729603116,0.026461652824999,"./pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","pheno_400_2yr_nDH96_varE4_Ne600_Sd_GP","pheno",400,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"282",0.985177148300804,0.00802244349291983,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"283",0.956665743485288,0.0105437136373823,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"284",0.902814880834496,0.0105501287851986,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"285",0.852004964583298,0.0185228553908458,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"286",0.807566977244915,0.0219213139189584,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"287",0.773315051886941,0.0216645100674025,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"288",0.727924245940886,0.0231988741607936,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"289",0.697627624673607,0.0270846558433505,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"290",0.682285811662084,0.0254594896553294,"./rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_1yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"292",0.989427213122314,0.00815734624417906,"./rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"294",0.959872302948959,0.012816372654709,"./rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"296",0.913323038239728,0.0123237309727487,"./rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"298",0.877275512397954,0.0125185286874126,"./rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"300",0.843672880377476,0.0138191367957315,"./rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_1000_2yr_nDH96_varE4_Ne600_Sd_GP","rand",1000,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
"302",1.00144749022026,0.0096641315330637,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",2,"nDH96","Ne=600","heritability: 0.2"
"303",0.961766805992579,0.0208078302081012,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",3,"nDH96","Ne=600","heritability: 0.2"
"304",0.845784233776652,0.02040771839766,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",4,"nDH96","Ne=600","heritability: 0.2"
"305",0.707253569131979,0.0248321282448888,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",5,"nDH96","Ne=600","heritability: 0.2"
"306",0.665920220024053,0.0272016413222074,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",6,"nDH96","Ne=600","heritability: 0.2"
"307",0.626230169068894,0.0247137492393136,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",7,"nDH96","Ne=600","heritability: 0.2"
"308",0.590721374067682,0.0281014805602299,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",8,"nDH96","Ne=600","heritability: 0.2"
"309",0.556562053194186,0.0209814180227563,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",9,"nDH96","Ne=600","heritability: 0.2"
"310",0.521300049119978,0.0227214377290456,"./rand_400_1yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_1yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"1yr",10,"nDH96","Ne=600","heritability: 0.2"
"312",1.01912695460625,0.0172863001521629,"./rand_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"2yr",2,"nDH96","Ne=600","heritability: 0.2"
"314",0.952781756526235,0.0199483658025251,"./rand_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"2yr",4,"nDH96","Ne=600","heritability: 0.2"
"316",0.857638059291156,0.0199180450287338,"./rand_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"2yr",6,"nDH96","Ne=600","heritability: 0.2"
"318",0.78699853137825,0.0233798618149647,"./rand_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"2yr",8,"nDH96","Ne=600","heritability: 0.2"
"320",0.710079324153358,0.0229260633209314,"./rand_400_2yr_nDH96_varE4_Ne600_Sd_GP.csv","rand_400_2yr_nDH96_varE4_Ne600_Sd_GP","rand",400,"2yr",10,"nDH96","Ne=600","heritability: 0.2"
